Transaction ID,Segment,Revenue
367538649,granify,31.96
367538651,granify,31
367538653,granify,31
367538655,granify,119.74
367538657,granify,34
367538659,granify,56.64
367538661,granify,31
367538663,granify,223.25
367538665,granify,49.6
367538667,granify,31
367538669,granify,31
367538671,granify,23.73
367538673,granify,49.99
367538675,granify,18.32
367538677,baseline,41
367538679,granify,62
367538681,baseline,25.6
367538683,granify,22.4
367538685,granify,70.05
367538687,granify,31.96
367538689,baseline,12.95
367538691,granify,117.52
367538693,granify,31
367538695,granify,29.95
367538697,baseline,35.98
367538699,granify,23
367538703,granify,120.94
367538707,granify,17.95
367538709,granify,31
367538711,granify,67.06
367538713,granify,194.98
367538715,granify,44.35
367538717,granify,39.99
367538719,granify,23.73
367538721,granify,46.5
367538723,granify,12.95
367538725,granify,29.56
367538727,granify,31
367538729,granify,31
367538731,granify,31
367538733,granify,19.95
367538737,granify,28
367538739,granify,36.95
367538741,granify,89.6
367538743,granify,24.8
367538745,granify,19.95
367538747,granify,31
367538749,granify,66.7
367538751,granify,31
367538753,granify,31
367538755,granify,31
367538757,granify,149.99
367538759,granify,104.99
367538761,granify,31
367538763,baseline,64.25
367538765,granify,36.25
367538767,granify,49.99
367538769,granify,26
367538771,granify,23.8
367538773,granify,89.98
367538775,granify,39.96
367538777,granify,19.9
367538779,granify,31
367538781,granify,251.64
367538783,baseline,31
367538785,granify,21
367538787,granify,211.75
367538789,granify,80
367538791,granify,33.52
367538793,granify,47.99
367538795,granify,16.17
367538797,granify,36
367538799,baseline,31
367538801,granify,31
367538803,granify,31
367538805,granify,35.19
367538809,granify,199.99
367538811,granify,23.96
367538813,granify,19.99
367538815,granify,41.25
367538817,granify,26
367538819,granify,49.43
367538821,granify,80.9
367538823,granify,154.9
367538825,baseline,59
367538827,granify,65.76
367538829,granify,26
367538831,granify,24.95
367538833,granify,46.67
367538835,granify,20
367538837,granify,98.6
367538839,granify,124.9
367538843,granify,31.96
367538845,granify,107.93
367538847,granify,49.95
367538851,granify,25
367538853,granify,58.95
367538855,granify,31
367538857,granify,50.85
367538859,granify,51.61
367538861,granify,31
367538863,granify,18.6
367538865,granify,24.8
367538867,granify,99.99
367538869,granify,31
367538871,granify,15.5
367538873,baseline,28
367538875,granify,477.29
367538877,granify,31
367538879,granify,8.96
367538881,granify,31
367538883,granify,155.08
367538885,granify,31
367538887,granify,43.8
367538889,granify,24.8
367538891,granify,31
367538893,granify,60.95
367538895,baseline,55.37
367538897,granify,58.5
367538899,granify,220.26
367538905,granify,31
367538909,granify,31
367538911,granify,31
367538917,granify,31
367538919,granify,32.36
367538921,granify,29.95
367538925,granify,31
367538927,baseline,144
367538929,granify,29.95
367538931,granify,36.25
367538933,granify,10.47
367538935,granify,15.5
367538937,granify,23.73
367538939,granify,31
367538941,granify,87.7
367538943,granify,72.47
367538945,granify,37.71
367538947,granify,39.99
367538949,granify,17.95
367538951,granify,155.08
367538953,granify,5.99
367538955,granify,59.99
367538957,granify,31
367538959,granify,125.81
367538961,granify,36
367538963,granify,114.5
367538965,granify,19.9
367538967,baseline,24.8
367538969,granify,29.95
367538971,granify,20.76
367538973,granify,31
367538975,granify,31
367538977,baseline,31.99
367538979,granify,41.32
367538981,granify,23.96
367538983,granify,47.99
367538987,granify,63.91
367538989,granify,44.73
367538993,granify,47.75
367538997,granify,31
367538999,granify,74.99
367539001,granify,64.08
367539003,granify,23.96
367539005,baseline,31.13
367539007,granify,49.99
367539009,granify,31
367539011,granify,26
367539013,granify,31
367539015,baseline,69.98
367539019,granify,51.99
367539021,granify,21.95
367539023,granify,135.21
367539025,granify,159.68
367539027,granify,31
367539029,baseline,129.99
367539031,granify,44.99
367539033,granify,30.36
367539035,granify,31
367539037,granify,99.98
367539039,granify,36.14
367539041,granify,113.95
367539043,granify,19.96
367539045,granify,111.9
367539047,granify,225.95
367539049,granify,138.44
367539051,granify,54.96
367539053,granify,55
367539055,granify,116.65
367539057,granify,45.45
367539059,granify,89.21
367539061,granify,31
367539063,granify,59.43
367539065,granify,39.95
367539067,granify,19.95
367539069,granify,23.75
367539073,granify,54.75
367539075,granify,95.99
367539077,granify,57.16
367539081,granify,19.96
367539083,granify,169.99
367539085,granify,195.01
367539087,baseline,24.95
367539089,granify,66.9
367539091,granify,37.85
367539093,granify,255.06
367539095,granify,26
367539097,granify,28
367539099,granify,79.96
367539101,granify,23.96
367539105,granify,66.23
367539107,granify,56
367539109,granify,99.99
367539111,granify,16.95
367539113,granify,31
367539115,granify,15.5
367539117,granify,23.96
367539119,baseline,70.95
367539121,granify,154.95
367539125,granify,466.9
367539127,granify,31
367539129,granify,29.95
367539131,granify,8.96
367539133,baseline,49.96
367539135,granify,34
367539137,granify,20.79
367539139,granify,25
367539141,granify,53.6
367539143,granify,31
367539145,granify,119.99
367539147,granify,26.4
367539151,granify,31
367539153,granify,15.5
367539155,granify,31
367539157,granify,55.92
367539159,granify,24.76
367539161,granify,116.89
367539163,granify,61.52
367539165,granify,124.96
367539167,granify,73.9
367539169,baseline,13.46
367539171,granify,27.96
367539173,granify,96.8
367539175,granify,249
367539177,granify,55.8
367539179,granify,185
367539181,granify,50.4
367539183,granify,22.4
367539185,baseline,155.08
367539189,granify,25
367539191,granify,39.95
367539193,granify,24.97
367539195,granify,36.25
367539197,granify,103.1
367539199,granify,44.62
367539201,granify,150.08
367539203,granify,26
367539205,granify,148.84
367539207,granify,116.75
367539209,granify,74.9
367539211,granify,41.31
367539213,granify,26
367539215,granify,155.08
367539217,granify,129.85
367539219,granify,54.73
367539221,granify,155.08
367539223,granify,155.08
367539225,granify,76.45
367539227,granify,258.9
367539229,granify,42.5
367539231,granify,79.68
367539235,granify,195.24
367539237,granify,35.19
367539239,granify,64.67
367539241,granify,28
367539245,granify,15.96
367539247,granify,19.9
367539249,granify,126.71
367539251,granify,31
367539253,granify,17.8
367539255,baseline,33.59
367539257,granify,42.6
367539259,baseline,19.9
367539265,granify,17.8
367539267,granify,66.2
367539269,granify,47.95
367539271,granify,819.99
367539273,granify,49.99
367539277,granify,34.87
367539279,granify,13.56
367539281,granify,79.98
367539283,granify,66.75
367539285,granify,64.98
367539287,granify,155.08
367539289,granify,66.2
367539291,granify,49.9
367539293,granify,29.25
367539295,granify,99.99
367539297,granify,46.01
367539299,granify,23.32
367539301,granify,150
367539303,granify,55.92
367539305,granify,34.95
367539307,granify,54
367539309,baseline,109.45
367539311,granify,47.45
367539313,granify,41.53
367539315,granify,36.25
367539317,granify,72.68
367539319,granify,31
367539321,granify,92.61
367539325,baseline,24.95
367539327,granify,25
367539329,granify,79.2
367539331,granify,31.99
367539333,baseline,54.73
367539335,baseline,31
367539337,granify,31
367539339,granify,110
367539343,granify,129.95
367539345,baseline,21.95
367539347,granify,27.41
367539349,baseline,48.92
367539351,granify,76.45
367539353,granify,29.95
367539355,granify,37.75
367539357,granify,71.64
367539359,granify,28
367539363,granify,24.95
367539365,granify,19.96
367539367,granify,31
367539369,granify,31
367539373,granify,67.92
367539377,granify,69.04
367539379,granify,14.36
367539381,granify,31
367539383,granify,114.4
367539385,baseline,93.75
367539387,granify,91.98
367539389,granify,24.8
367539391,granify,59.98
367539393,granify,39.72
367539395,granify,115.92
367539397,granify,15.5
367539399,granify,97.42
367539401,granify,19.95
367539403,granify,59.9
367539405,granify,41
367539407,baseline,39.95
367539411,baseline,237.08
367539413,granify,127.49
367539415,granify,99.81
367539417,granify,69.99
367539419,granify,20.94
367539421,granify,74.9
367539423,granify,23.96
367539425,granify,134.4
367539427,granify,34.95
367539429,granify,14.36
367539431,granify,159.99
367539433,granify,155.08
367539435,granify,20.94
367539437,granify,38
367539439,granify,97.2
367539441,granify,39.95
367539443,granify,24.99
367539447,granify,40
367539449,granify,155.08
367539451,granify,31.38
367539453,granify,51.92
367539455,baseline,68.86
367539457,granify,16.6
367539459,granify,499.99
367539463,baseline,862.9
367539465,granify,85.2
367539469,granify,49.99
367539471,granify,155.08
367539473,granify,31
367539475,granify,94.35
367539477,granify,49.99
367539479,granify,155.08
367539481,granify,28
367539483,granify,59.04
367539485,granify,63.86
367539487,granify,35.65
367539489,granify,42.9
367539491,granify,71.45
367539493,granify,155.08
367539495,granify,155.08
367539497,granify,76.45
367539499,granify,24
367539501,granify,189.93
367539503,baseline,54.73
367539505,granify,53.92
367539507,granify,155.08
367539509,granify,155.08
367539511,baseline,155.08
367539513,granify,25.84
367539515,granify,36.25
367539517,granify,179.98
367539519,granify,203.84
367539521,baseline,76.49
367539523,granify,23.73
367539525,granify,36
367539527,granify,59.92
367539529,baseline,79.92
367539531,granify,24.95
367539533,granify,13.59
367539535,granify,59.2
367539537,granify,57.45
367539539,granify,33.24
367539541,granify,60.95
367539543,granify,43.95
367539545,granify,119.99
367539547,granify,95.2
367539549,granify,19.95
367539551,granify,23.75
367539553,baseline,23.73
367539555,baseline,15.19
367539559,baseline,78
367539561,granify,155.08
367539563,granify,175.75
367539565,granify,17.95
367539567,granify,69.98
367539571,granify,229.46
367539573,granify,36.25
367539575,granify,22.08
367539577,granify,150.08
367539579,granify,245.06
367539581,baseline,497.44
367539583,granify,28
367539585,baseline,155.08
367539587,granify,34.95
367539589,granify,63.01
367539591,granify,64.98
367539593,granify,60.95
367539595,granify,39.9
367539597,granify,41.35
367539599,baseline,26
367539601,granify,50.96
367539603,granify,99.95
367539605,granify,92.25
367539607,baseline,24.95
367539609,granify,29.95
367539611,granify,29.95
367539613,granify,18.5
367539615,baseline,41.35
367539617,granify,449.94
367539619,granify,39.75
367539621,granify,60
367539623,baseline,146
367539625,granify,119.95
367539627,granify,36.25
367539629,granify,59.9
367539631,granify,155.08
367539633,granify,337.09
367539635,granify,36
367539637,granify,94.98
367539639,granify,24.8
367539643,granify,72.5
367539645,granify,71.2
367539647,granify,118.95
367539649,granify,50
367539651,granify,71.98
367539653,baseline,89.98
367539655,baseline,94.39
367539657,baseline,15.5
367539659,granify,42
367539661,baseline,362.5
367539663,granify,54.9
367539665,granify,29.95
367539667,granify,59.85
367539669,granify,29.47
367539673,granify,89.98
367539675,granify,55.45
367539677,granify,139.98
367539679,granify,82.71
367539681,granify,29
367539683,baseline,66.17
367539685,granify,155.08
367539687,baseline,17.8
367539689,granify,52.95
367539691,granify,36.14
367539693,granify,155.08
367539695,granify,34
367539697,granify,34
367539699,granify,25
367539701,granify,103.96
367539703,granify,155.08
367539705,granify,155.08
367539707,granify,59.25
367539709,granify,31
367539711,granify,24.95
367539713,granify,152
367539715,granify,149.9
367539717,granify,100.6
367539721,baseline,156.7
367539723,granify,155.08
367539725,granify,24.5
367539727,baseline,116.61
367539729,granify,49.98
367539731,granify,28
367539733,granify,23.2
367539737,granify,155.08
367539741,baseline,155.08
367539743,granify,19.9
367539745,baseline,39.2
367539747,granify,22.4
367539749,granify,222.45
367539751,granify,201.6
367539755,granify,32.8
367539757,baseline,68.5
367539759,granify,269.96
367539761,granify,27.96
367539763,granify,55.45
367539765,granify,245.06
367539767,granify,159.98
367539769,granify,16.2
367539771,granify,9.99
367539773,granify,48.98
367539775,granify,39
367539777,granify,94.98
367539779,baseline,35.8
367539781,granify,39.99
367539783,granify,199.99
367539785,granify,39.99
367539787,granify,26.95
367539789,granify,31.95
367539791,granify,44.5
367539793,granify,1299.99
367539795,granify,155.08
367539797,granify,155.08
367539799,granify,119.99
367539803,baseline,54.9
367539805,granify,155.08
367539807,granify,31
367539809,granify,51.75
367539813,granify,61.25
367539815,granify,70.4
367539817,granify,65.55
367539819,granify,26.88
